protein_id	go_term	score	aspect
A0A384JA57	GO:0005576	0.859	C
A0A384JA57	GO:0031160	0.810	C
A0A384JA57	GO:0140593	0.550	C
A0A384JJH8	GO:0005576	0.731	C
A0A384JJM8	GO:0005576	0.818	C
A0A384JJM8	GO:0140593	0.738	C
A0A384JW35	GO:0005576	0.792	C
A0A384JW35	GO:0009277	0.482	C
A0A384JW35	GO:0031160	0.320	C
A0A384JW35	GO:0140593	0.625	C
A0A384L0Y7	GO:0005829	0.345	C
A0A384L0Y7	GO:0005886	0.530	C
A0A385XI13	GO:0005634	0.802	C
A0A385XI13	GO:0005737	0.440	C
A0A385XI13	GO:0005829	0.636	C
A0A385XIL0	GO:0005634	0.795	C
A0A385XIL0	GO:0005730	0.651	C
A0A3A4NVY7	GO:0005886	0.427	C
A0A3A4NVY7	GO:0009274	0.770	C
A0A3N2PQC3	GO:0005576	0.725	C
A0A3N2PQC3	GO:0031160	0.559	C
A0A3N2PQC3	GO:0140593	0.476	C
A0A3P8MJV5	GO:0005576	0.854	C
A0A3P8MJV5	GO:0005615	0.302	C
A0A411D538	GO:0005576	0.930	C
A0A423VH03	GO:0005634	0.957	C
A0A423VWI2	GO:0005576	0.893	C
A0A423W697	GO:0005737	0.394	C
A0A423W697	GO:0005829	0.338	C
A0A423W697	GO:0032153	0.551	C
A0A423W697	GO:0051286	0.374	C
A0A429XDI3	GO:0005829	0.612	C
A0A436ZWN6	GO:0000324	0.418	C
A0A436ZWN6	GO:0005886	0.721	C
A0A436ZWN6	GO:0051286	0.399	C
A0A436ZYJ3	GO:0005886	0.755	C
A0A437AGY2	GO:0005886	0.753	C
A0A437AGY2	GO:0071944	0.304	C
A0A455LJ99	GO:0005634	0.930	C
A0A455ZLR3	GO:0005634	0.341	C
A0A455ZLR3	GO:0005829	0.628	C
A0A455ZM03	GO:0005783	0.484	C
A0A455ZMR3	GO:0005634	0.595	C
A0A455ZMR3	GO:0005737	0.375	C
A0A455ZMR3	GO:0005829	0.590	C
A0A482PJF5	GO:0005634	0.559	C
A0A482PJF5	GO:0005737	0.443	C
A0A482PJF5	GO:0005829	0.308	C
A0A482PJY4	GO:0005634	0.679	C
A0A482PJY4	GO:0005737	0.396	C
A0A482PJY4	GO:0005829	0.443	C
A0A482PUS2	GO:0005634	0.337	C
A0A482PUS2	GO:0005737	0.360	C
A0A482PUS2	GO:0005829	0.331	C
A0A494BZU4	GO:0005886	0.464	C
A0A4P1LYB6	GO:0005737	0.319	C
A0A4P1LYB6	GO:0005829	0.342	C
A0A4P1LYB6	GO:0005835	0.314	C
A0A509AFJ3	GO:0020011	0.993	C
A0A509AKT6	GO:0005886	0.506	C
A0A509AL23	GO:0005783	0.328	C
A0A509AL23	GO:0020003	0.443	C
A0A509AL23	GO:0020005	0.318	C
A0A559KX76	GO:0005634	0.750	C
A0A559KX76	GO:0005737	0.304	C
A0A559KX76	GO:0005829	0.325	C
A0A5F9ZH02	GO:0005783	0.449	C
A0A5F9ZHS7	GO:0005634	0.806	C
A0A5F9ZHS7	GO:0005654	0.540	C
A0A5F9ZHS7	GO:0032444	0.404	C
A0A5N6TQK6	GO:0005829	0.612	C
A0A6A6H2E0	GO:0005634	0.345	C
A0A6A6H2E0	GO:0005829	0.537	C
A0A6A6H402	GO:0005783	0.420	C
A0A6B9HEI0	GO:0005886	0.579	C
A0A6B9HEI0	GO:0009274	0.664	C
A0A6E8W6Y5	GO:0005886	0.479	C
A0A6M3YMB5	GO:0005576	0.315	C
A0A6M3YMB5	GO:0009279	0.785	C
A0A6M3YMB5	GO:0009288	0.471	C
A0A6M3YMB5	GO:0033104	0.601	C
A0A6M3YMB5	GO:0044096	0.597	C
A0A6V8GY66	GO:0005783	0.768	C
A0A6V8GY66	GO:0005789	0.623	C
A0A6V8R0V1	GO:0005576	0.877	C
A0A6V8R0V1	GO:0031160	0.794	C
A0A6V8R0V1	GO:0042025	0.417	C
A0A7I2V3R4	GO:0005886	0.346	C
A0A7J6JXE5	GO:0160211	0.397	C
A0A7J6K463	GO:0005634	0.547	C
A0A7J6K463	GO:0005654	0.359	C
A0A7J6K463	GO:0005737	0.391	C
A0A7J6K5A8	GO:0005634	0.348	C
A0A7J6K5A8	GO:0005737	0.302	C
A0A7J6K805	GO:0005634	0.347	C
A0A7J6K805	GO:0005737	0.423	C
A0A7J6KDB0	GO:0005576	0.442	C
A0A7J6KDB0	GO:0020009	0.644	C
A0A7J6KF92	GO:0005634	0.399	C
A0A7J6KF92	GO:0005737	0.412	C
A0A7R7ZUZ1	GO:0005783	0.758	C
A0A7R7ZUZ1	GO:0005789	0.672	C
A0A7T8F1J6	GO:0005634	0.652	C
A0A7T8F1J6	GO:0005737	0.352	C
A0A7T8F1J6	GO:0005829	0.637	C
A0A7T8F1L1	GO:0005829	0.566	C
A0A7T8F1L3	GO:0005634	0.731	C
A0A7T8F1L3	GO:0005737	0.370	C
A0A7T8F1L3	GO:0005829	0.540	C
A0A7T8F1L4	GO:0005829	0.423	C
A0A7U2I117	GO:0005634	0.844	C
A0A7U2QXW1	GO:0000785	0.334	C
A0A7U2QXW1	GO:0005634	0.925	C
A0A7V4WV16	GO:0005886	0.412	C
A0A7V4WV16	GO:0009274	0.726	C
A0A8A5N547	GO:0005576	0.864	C
A0A8A5N547	GO:0031160	0.438	C
A0A8A5N547	GO:0042025	0.313	C
A0A8B0M5T9	GO:0005634	0.411	C
A0A8B0M5T9	GO:0005737	0.384	C
A0A8B0M5T9	GO:0005829	0.497	C
A0A8B0M728	GO:0005783	0.307	C
A0A8B0M728	GO:0005829	0.316	C
A0A8B0M9T7	GO:0005634	0.477	C
A0A8B0M9T7	GO:0005739	0.306	C
A0A8B0M9T7	GO:0005829	0.385	C
A0A8V8TLY5	GO:0005576	0.684	C
A0A8V8TLY5	GO:0005886	0.321	C
A0A9E8S4N7	GO:0005576	0.811	C
A0A9E8S4N7	GO:0009277	0.436	C
A0A9E8S4N7	GO:0030446	0.420	C
A0A9E8S4N7	GO:0031160	0.765	C
A0A9P4XV22	GO:0005634	0.918	C
A0A9P4XWM4	GO:0005634	0.742	C
A0A9P4XWM4	GO:0010494	0.361	C
A0A9P5BNK0	GO:0005811	0.524	C
A0A9P5BNK0	GO:0005829	0.319	C
A0A9P5BNK0	GO:0005886	0.306	C
A0A9P5CTI1	GO:0005576	0.806	C
A0A9W3HR39	GO:0005634	0.341	C
A0A9W3N256	GO:0005634	0.786	C
A0AAD6ISS3	GO:0000324	0.420	C
A0AAD6ISS3	GO:0005886	0.592	C
A0AAD6NH75	GO:0005768	0.306	C
A0AAD6NH75	GO:0005829	0.361	C
A0AAD6NH75	GO:0030479	0.382	C
A0AAD6NH75	GO:0031201	0.377	C
A0AAD6NIB7	GO:0005576	0.895	C
A0AAD6NIB7	GO:0031160	0.516	C
A0AAE9G628	GO:0044096	0.313	C
A0AAG2TCD0	GO:0005615	0.311	C
A0AAG2TUQ4	GO:0005886	0.611	C
A0AAG2TWJ7	GO:0005886	0.589	C
A0AAG2UXJ6	GO:0005634	0.342	C
A0AAG2UXJ6	GO:0005737	0.337	C
A0AAG2UXJ6	GO:0005829	0.301	C
A0AAI7ZGA5	GO:0005829	0.309	C
A0AAI7ZGA5	GO:0030430	0.372	C
A0AAI7ZGA5	GO:0043590	0.837	C
A0AAI7ZGC7	GO:0009279	0.441	C
A0AAI7ZGC9	GO:0005886	0.636	C
A0AAN2H888	GO:0005634	0.579	C
A0AAN2H888	GO:0005829	0.457	C
A0AAQ5BHU3	GO:0005634	0.329	C
A0AAQ5BIG5	GO:0005737	0.424	C
A0AAU7VAE8	GO:0005886	0.642	C
A0AB32TH67	GO:0005576	0.700	C
A0AB32TH67	GO:0005615	0.751	C
A0AB73RZI6	GO:0005634	0.899	C
A0PJX8	GO:0005783	0.399	C
A0PJX8	GO:0005789	0.766	C
A0QUE0	GO:0005886	0.873	C
A0QUE0	GO:0009274	0.869	C
A0QV03	GO:0009274	0.417	C
A0QV03	GO:0022625	0.497	C
A0R0H1	GO:0005576	0.748	C
A0R0H1	GO:0005886	0.620	C
A0R0H1	GO:0009274	0.758	C
A0R2N2	GO:0005829	0.337	C
A0R2N2	GO:0005886	0.567	C
A0R2N2	GO:0009274	0.486	C
A0R530	GO:0005829	0.347	C
A0R530	GO:0005886	0.790	C
A0R530	GO:0009274	0.553	C
A0R5I3	GO:0005576	0.802	C
A0R5I3	GO:0005886	0.657	C
A0R5I3	GO:0009274	0.799	C
A0ZSE6	GO:0002079	0.574	C
A0ZSE6	GO:0005886	0.599	C
A1CVQ3	GO:0005634	0.504	C
A1CVQ3	GO:0005777	0.318	C
A1CVQ3	GO:0005829	0.573	C
A1DBL3	GO:0005576	0.935	C
A1Z8F4	GO:0005634	0.863	C
A2AJT9	GO:0005634	0.552	C
A2AJT9	GO:0005654	0.515	C
A2E926	GO:0005829	0.364	C
A2E926	GO:0005930	0.350	C
A2E926	GO:0097729	0.649	C
A2E926	GO:1990900	0.721	C
A2IA78	GO:0005576	0.932	C
A2IA93	GO:0005576	0.367	C
A2IAB1	GO:0005576	0.781	C
A2IAB2	GO:0000324	0.387	C
A2IAB2	GO:0005576	0.835	C
A2IAD0	GO:0005576	0.948	C
A2IAD2	GO:0005576	0.881	C
A2QQU8	GO:0005634	0.824	C
A4D1E1	GO:0005634	0.468	C
A4D1E1	GO:0005654	0.444	C
A4D1F6	GO:0005737	0.350	C
A4D1F6	GO:0033150	0.497	C
A4D1S0	GO:0005886	0.626	C
A4D1U4	GO:0005737	0.375	C
A4D1U4	GO:0005829	0.615	C
A4D2B8	GO:0005634	0.530	C
A4D2B8	GO:0005654	0.589	C
A4D2B8	GO:0005739	0.398	C
A4D2B8	GO:0005829	0.321	C
A4D9B0	GO:0005634	0.309	C
A4D9B0	GO:0005829	0.528	C
A4D9K7	GO:0005634	0.957	C
A4FU49	GO:0005737	0.305	C
A4FU69	GO:0002177	0.303	C
A4FU69	GO:0036126	0.675	C
A4LAR6	GO:0005576	0.862	C
A4LAR6	GO:0031160	0.411	C
A4LAR6	GO:0140593	0.427	C
A4QPH2	GO:0005829	0.379	C
A4X5N0	GO:0005829	0.550	C
A4XXY9	GO:0005829	0.527	C
A4XXZ0	GO:0005829	0.312	C
A4XXZ0	GO:0005886	0.402	C
A5PLK6	GO:0005737	0.323	C
A5PLL1	GO:0005737	0.345	C
A5PLL1	GO:0005829	0.398	C
A5YVV0	GO:0005576	0.524	C
A5YVV0	GO:0005615	0.373	C
A6H8M9	GO:0005886	0.554	C
A6NC62	GO:0005576	0.765	C
A6NC62	GO:0005615	0.549	C
A6NC86	GO:0005576	0.680	C
A6NC86	GO:0005615	0.591	C
A6NCI4	GO:0005634	0.318	C
A6NCI5	GO:0005634	0.597	C
A6NCI5	GO:0005783	0.304	C
A6NCI5	GO:0005829	0.493	C
A6NCL2	GO:0005576	0.692	C
A6NCL2	GO:0005615	0.609	C
A6NCQ9	GO:0005765	0.396	C
A6NCQ9	GO:0005886	0.325	C
A6ND91	GO:0005739	0.376	C
A6ND91	GO:0005829	0.576	C
A6NDX4	GO:0005634	0.398	C
A6NDX4	GO:0005829	0.364	C
A6NES4	GO:0005737	0.323	C
A6NES4	GO:0005829	0.362	C
A6NEY8	GO:0005654	0.317	C
A6NEY8	GO:0005739	0.319	C
A6NEY8	GO:0005829	0.519	C
A6NFA0	GO:0001669	0.354	C
A6NFE2	GO:0001669	0.311	C
A6NFE3	GO:0005829	0.367	C
A6NFF2	GO:0005634	0.407	C
A6NFF2	GO:0005654	0.398	C
A6NFF2	GO:0005737	0.385	C
A6NFF2	GO:0005829	0.343	C
A6NGA9	GO:0005886	0.496	C
A6NGB7	GO:0005886	0.653	C
A6NGR9	GO:0005730	0.303	C
A6NGR9	GO:0005829	0.447	C
A6NGY1	GO:0005634	0.621	C
A6NGY1	GO:0005654	0.427	C
A6NHS7	GO:0005886	0.626	C
A6NIN4	GO:0005737	0.360	C
A6NJ69	GO:0005634	0.510	C
A6NJ69	GO:0005829	0.521	C
A6NKC9	GO:0005737	0.457	C
A6NKC9	GO:0005829	0.574	C
A6NKF7	GO:0005886	0.364	C
A6NKL6	GO:0005886	0.436	C
A6NLE4	GO:0005783	0.341	C
A6NM11	GO:0005796	0.386	C
A6NM11	GO:0005886	0.427	C
A6NM11	GO:0070062	0.415	C
A6NM62	GO:0005886	0.388	C
A6NMD0	GO:0005737	0.323	C
A6NMD0	GO:0005783	0.354	C
A6NMD0	GO:0005886	0.315	C
A6NML5	GO:0005886	0.500	C
A6NMS7	GO:0005796	0.385	C
A6NMS7	GO:0005886	0.428	C
A6NMS7	GO:0070062	0.417	C
A6NNA2	GO:0005634	0.571	C
A6NNA2	GO:0005654	0.564	C
A6NNA2	GO:0016607	0.473	C
A8K0R7	GO:0005634	0.758	C
A8K0R7	GO:0005654	0.369	C
A8K979	GO:0005634	0.576	C
A8K979	GO:0005654	0.657	C
A8M6W3	GO:0005829	0.341	C
A8M6W3	GO:0005886	0.593	C
A8M6W3	GO:0009274	0.960	C
A8MPX8	GO:0005634	0.491	C
A8MPX8	GO:0005829	0.313	C
A8MQ11	GO:0005739	0.659	C
A8MT70	GO:0005813	0.443	C
A8MT70	GO:0005829	0.381	C
A8MT70	GO:0036064	0.351	C
A8MTW9	GO:0005576	0.815	C
A8MTW9	GO:0005615	0.445	C
A8MUN3	GO:0005634	0.307	C
A8MVX0	GO:0005829	0.349	C
A8MWE9	GO:0001669	0.313	C
A8MWE9	GO:0005737	0.341	C
A8MWE9	GO:0036126	0.385	C
A8MWV9	GO:0005886	0.561	C
A8MYZ0	GO:0005737	0.351	C
A8MYZ0	GO:0005829	0.423	C
A8P9W4	GO:0005576	0.837	C
A8P9W4	GO:0009277	0.354	C
A8P9W4	GO:0031160	0.717	C
A8PA37	GO:0005576	0.814	C
A8PA37	GO:0009277	0.366	C
A8PA37	GO:0031160	0.770	C
A8PA37	GO:0140593	0.596	C
A9BHL2	GO:0005634	0.312	C
A9BHL2	GO:0005829	0.514	C
A9CJR8	GO:0030288	0.310	C
A9CJR8	GO:0042597	0.842	C
B1APH4	GO:0005634	0.547	C
B1MDC3	GO:0005576	0.886	C
B1MDC3	GO:0005886	0.517	C
B1MDC3	GO:0009274	0.782	C
B1MDE5	GO:0005886	0.874	C
B1MDE5	GO:0009274	0.871	C
B2RD01	GO:0005634	0.617	C
B2RXF0	GO:0005789	0.348	C
B2RXF0	GO:0005886	0.368	C
B4DSL7	GO:0005634	0.606	C
B4XYC8	GO:0005886	0.716	C
B4XYC8	GO:0009274	0.868	C
B6SEH8	GO:0005576	0.499	C
B6SEH9	GO:0005886	0.365	C
B7PCV3	GO:0005576	0.833	C
B7PCV3	GO:0005615	0.539	C
B7Z8K6	GO:0005576	0.306	C
B7Z8K6	GO:0005886	0.646	C
B7Z8K6	GO:0009897	0.503	C
B7Z8K6	GO:0042105	0.861	C
B8BNY7	GO:0005634	0.455	C
B8BNY7	GO:0009507	0.351	C
B8BNY8	GO:0005634	0.450	C
B8BNY8	GO:0106093	0.610	C
B8ZZ34	GO:0005886	0.589	C
B9ZUK6	GO:0005886	0.413	C
C0HMD1	GO:0005576	0.580	C
C0HMD5	GO:0005576	0.705	C
C0HMD5	GO:0005615	0.448	C
C0HMD7	GO:0005634	0.351	C
C0HME0	GO:0005634	0.464	C
C0HME0	GO:0005737	0.394	C
C0HME0	GO:0005829	0.457	C
C0JJA4	GO:0005739	0.347	C
C3W5S0	GO:0005634	0.379	C
C4JF73	GO:0005829	0.432	C
C4JF78	GO:0005634	0.489	C
C4JF78	GO:0005829	0.558	C
C4JF79	GO:0005634	0.373	C
C4JF79	GO:0005737	0.337	C
C4JF79	GO:0005829	0.710	C
C4JF81	GO:0005829	0.509	C
C4JF82	GO:0005634	0.344	C
C4JF82	GO:0005829	0.631	C
C5MR76	GO:0005829	0.622	C
C6KSN4	GO:0005634	0.499	C
C6KTD4	GO:0005737	0.345	C
C6KTD4	GO:0071561	0.513	C
C9J202	GO:0005829	0.322	C
C9JBD0	GO:0005634	0.644	C
C9JH25	GO:0005886	0.609	C
C9JI98	GO:0005886	0.345	C
C9JL84	GO:0005886	0.388	C
C9JUS6	GO:0005576	0.752	C
C9JUS6	GO:0005615	0.434	C
C9ZDC6	GO:0005886	0.624	C
C9ZDC6	GO:0009274	0.708	C
D2XUU4	GO:0005576	0.948	C
D2XUU5	GO:0005576	0.957	C
D2XUU6	GO:0005576	0.960	C
D2XUU7	GO:0005576	0.959	C
D2XUU8	GO:0005576	0.966	C
D2XUU9	GO:0005576	0.965	C
D2XUV0	GO:0005576	0.978	C
D2XUV1	GO:0005576	0.974	C
D3DTV9	GO:0005634	0.494	C
D3DTV9	GO:0005739	0.336	C
D4GU28	GO:0042601	0.354	C
D4GVA7	GO:0005886	0.333	C
D4GVA7	GO:0009274	0.320	C
D4GVA8	GO:0005886	0.305	C
D4GW82	GO:0005829	0.409	C
D5AKX6	GO:0005829	0.352	C
D5AKX6	GO:0005886	0.326	C
D5AKX6	GO:0009274	0.475	C
D5AKX7	GO:0005886	0.467	C
D5AKX7	GO:0009274	0.632	C
D5LWW7	GO:0005634	0.369	C
D5LWW7	GO:0005737	0.505	C
D5RFM4	GO:0005634	0.382	C
D5RFM4	GO:0005737	0.302	C
D5RFM4	GO:0005829	0.499	C
D6RBM5	GO:0005634	0.445	C
D6REC4	GO:0005879	0.522	C
D6REC4	GO:0005930	0.307	C
D8QCG9	GO:0005576	0.869	C
D8QCG9	GO:0031160	0.674	C
D9PY12	GO:0005634	0.340	C
D9PY12	GO:0005829	0.345	C
E2RYF6	GO:0005796	0.910	C
E2RYF7	GO:0005796	0.500	C
E4VP11	GO:0005576	0.969	C
E5RQL4	GO:0005739	0.501	C
E7A1Q4	GO:0005576	0.551	C
E7A1Q4	GO:0005615	0.577	C
E9DXX9	GO:0005634	0.762	C
E9DZB1	GO:0005576	0.901	C
E9DZB1	GO:0042025	0.325	C
E9E114	GO:0005634	0.883	C
E9EN44	GO:0005576	0.789	C
E9EN44	GO:0031160	0.643	C
E9EN44	GO:0140593	0.619	C
E9F970	GO:0005829	0.402	C
E9F970	GO:0005886	0.353	C
E9FBT2	GO:0005576	0.879	C
E9FBT2	GO:0031160	0.485	C
E9FBT2	GO:0140593	0.543	C
E9FDE9	GO:0005576	0.861	C
E9FDE9	GO:0031160	0.727	C
E9FDE9	GO:0140593	0.452	C
F2RC64	GO:0005886	0.870	C
F2RC64	GO:0009274	0.806	C
F2SL80	GO:0005634	0.371	C
F2SL86	GO:0005783	0.384	C
F2SL86	GO:0005829	0.303	C
F2YGR7	GO:0020005	0.812	C
F2Z333	GO:0005886	0.380	C
F4JCB3	GO:0005634	0.526	C
F5GYI3	GO:0005737	0.447	C
F5GYI3	GO:0005829	0.493	C
F5H4A9	GO:0005886	0.493	C
F5L3T2	GO:0005829	0.669	C
F5L3T3	GO:0005829	0.376	C
F8AME3	GO:0005886	0.328	C
F8L4W9	GO:0005737	0.344	C
F8L6R0	GO:0005737	0.375	C
F8L6R0	GO:0043657	0.462	C
F8L8G5	GO:0044099	0.418	C
F8V2V0	GO:0036064	0.312	C
F8WCM5	GO:0005576	0.514	C
F8WCM5	GO:0005615	0.465	C
G0RVE5	GO:0005576	0.848	C
G0RVE5	GO:0140593	0.679	C
G0S5S6	GO:0005634	0.855	C
G0S5S6	GO:0005737	0.368	C
G0S5S6	GO:0005829	0.487	C
G1X9E2	GO:0005886	0.737	C
G1X9E2	GO:0051286	0.354	C
G1X9H9	GO:0005886	0.756	C
G1XJN1	GO:0005886	0.690	C
G1XJN1	GO:0051286	0.326	C
G1XLI4	GO:0005737	0.305	C
G1XLI4	GO:0005829	0.425	C
G1XLI4	GO:0005886	0.454	C
G3G8W7	GO:0005634	0.447	C
G4MRQ6	GO:0005634	0.726	C
G4MRQ6	GO:0005737	0.339	C
G4MRQ6	GO:0010494	0.475	C
G4MWK2	GO:0005576	0.818	C
G4MWK2	GO:0031160	0.488	C
G4MWK2	GO:0140593	0.568	C
G4MYD3	GO:0005634	0.960	C
G4NB33	GO:0005634	0.690	C
G4NGN5	GO:0005634	0.528	C
G4NGN5	GO:0005737	0.425	C
G4NGN5	GO:0005829	0.606	C
G9MK14	GO:0000324	0.411	C
G9MK14	GO:0005576	0.906	C
G9MNI0	GO:0000324	0.528	C
G9MNI0	GO:0005576	0.833	C
G9MNI0	GO:0010339	0.441	C
G9MQW8	GO:0005576	0.854	C
H3BNL1	GO:0005879	0.920	C
H3BNL1	GO:0036126	0.309	C
H3BNL1	GO:0160111	0.632	C
H3BQB6	GO:0005737	0.349	C
H3BQB6	GO:0005829	0.333	C
H3BQB6	GO:0005886	0.369	C
H3BV60	GO:0005886	0.363	C
H7C241	GO:0005886	0.350	C
H7C350	GO:0005783	0.335	C
H9C180	GO:0005829	0.453	C
H9C180	GO:0110001	0.697	C
I1RDW3	GO:0005576	0.801	C
I1RDW3	GO:0031160	0.390	C
I1RDW3	GO:0140593	0.589	C
I1RJE5	GO:0000324	0.588	C
I1RJE5	GO:0005576	0.634	C
I1RJE5	GO:0009277	0.839	C
I3L3L1	GO:0005739	0.318	C
I3L3R5	GO:0005576	0.571	C
I3L3R5	GO:0005615	0.417	C
I3L3R5	GO:0030141	0.312	C
I6XA42	GO:0005886	0.515	C
I6XA42	GO:0032993	0.364	C
I6Y1I5	GO:0005576	0.410	C
I6Y1I5	GO:0005886	0.600	C
I6Y1I5	GO:0009274	0.747	C
I6Y1Q2	GO:0005829	0.409	C
I6Y1Q2	GO:0005886	0.835	C
I6Y1Q2	GO:0009274	0.836	C
I6Y498	GO:0005886	0.891	C
I6Y498	GO:0009274	0.710	C
I6YGX2	GO:0005576	0.830	C
I6YGX2	GO:0005886	0.681	C
I6YGX2	GO:0009274	0.805	C
I7MD46	GO:0005886	0.495	C
J3KAS3	GO:0005829	0.604	C
J4UGK4	GO:0005576	0.924	C
J4UGK4	GO:0031160	0.527	C
J4UGK4	GO:0140593	0.519	C
J4UJ50	GO:0005576	0.919	C
J4UJ50	GO:0140593	0.469	C
J4VS95	GO:0005576	0.923	C
J4VS95	GO:0031160	0.545	C
J4VS95	GO:0140593	0.501	C
J4VZG7	GO:0005634	0.703	C
J4W2A8	GO:0005576	0.871	C
J4W2A8	GO:0031160	0.835	C
J4W2A8	GO:0140593	0.520	C
J4WDT5	GO:0005576	0.808	C
J4WDT5	GO:0031160	0.381	C
J4WDT5	GO:0140593	0.528	C
J4WLR8	GO:0005634	0.938	C
J5J666	GO:0000776	0.372	C
J5J666	GO:0000779	0.308	C
J5J666	GO:0000785	0.387	C
J5J666	GO:0005634	0.816	C
J5J666	GO:0034506	0.463	C
J5J666	GO:0070187	0.490	C
J5J666	GO:0072686	0.363	C
J5J666	GO:0110092	0.320	C
J5J666	GO:0140445	0.490	C
J5JC27	GO:0005634	0.891	C
J5JJC1	GO:0005576	0.911	C
J5JJC1	GO:0031160	0.638	C
J5JJC1	GO:0140593	0.541	C
J5JM47	GO:0005634	0.875	C
J5JTB1	GO:0005576	0.823	C
J5JTB1	GO:0031160	0.497	C
J5JTB1	GO:0140593	0.752	C
J5K1D5	GO:0005634	0.776	C
J9UD11	GO:0000324	0.413	C
J9UD11	GO:0005886	0.608	C
J9UD11	GO:0071944	0.303	C
J9VDC2	GO:0005576	0.838	C
J9VG14	GO:0000785	0.432	C
J9VG14	GO:0005634	0.930	C
J9VJ62	GO:0000785	0.345	C
J9VJ62	GO:0005634	0.941	C
J9VUG5	GO:0005634	0.844	C
J9VUG5	GO:0005737	0.328	C
J9VWG0	GO:0000785	0.346	C
J9VWG0	GO:0005634	0.956	C
J9W0U6	GO:0005576	0.877	C
J9W0U6	GO:0043245	0.385	C
K5TWP9	GO:0005886	0.601	C
L7F3F8	GO:0005886	0.595	C
L7F3F8	GO:0009274	0.701	C
L7N648	GO:0005576	0.328	C
L7N648	GO:0009274	0.553	C
M0QZC1	GO:0005886	0.300	C
M0QZD8	GO:0005576	0.337	C
M0QZD8	GO:0016020	0.301	C
M3B4Q3	GO:0005829	0.399	C
O05910	GO:0005886	0.347	C
O05910	GO:0009274	0.309	C
O05910	GO:0110001	0.787	C
O06550	GO:0005886	0.784	C
O06550	GO:0009274	0.757	C
O13502	GO:0005576	0.781	C
O13503	GO:0005576	0.797	C
O13503	GO:0009277	0.585	C
O13503	GO:0031160	0.761	C
O15255	GO:0005739	0.391	C
O17899	GO:0005886	0.559	C
O24769	GO:0005634	0.388	C
O24769	GO:0005829	0.363	C
O24770	GO:0005886	0.347	C
O50329	GO:0005886	0.911	C
O50330	GO:0005886	0.478	C
O50330	GO:0009274	0.524	C
O50330	GO:0033104	0.610	C
O50333	GO:0005886	0.814	C
O50335	GO:0005886	0.761	C
O50335	GO:0009279	0.378	C
O50337	GO:0005886	0.526	C
O50337	GO:0015627	0.715	C
O50338	GO:0005829	0.328	C
O50338	GO:0009274	0.324	C
O50338	GO:0009276	0.434	C
O50338	GO:0030430	0.313	C
O50338	GO:0043590	0.659	C
O51624	GO:0005886	0.696	C
O51799	GO:0005829	0.465	C
O51799	GO:0009274	0.459	C
O53718	GO:0005886	0.772	C
O53718	GO:0009274	0.556	C
O60047	GO:0005576	0.838	C
O60047	GO:0031160	0.475	C
O60048	GO:0005576	0.849	C
O60268	GO:0005829	0.368	C
O60279	GO:0005886	0.618	C
O60279	GO:0072534	0.510	C
O60281	GO:0005634	0.573	C
O60281	GO:0005654	0.675	C
O60281	GO:0005829	0.393	C
O60290	GO:0005634	0.646	C
O60290	GO:0005737	0.325	C
O60309	GO:0005796	0.404	C
O60309	GO:0005886	0.372	C
O60309	GO:0070062	0.408	C
O60384	GO:0005634	0.571	C
O64191	GO:0005634	0.553	C
O64191	GO:0005737	0.310	C
O64191	GO:0005829	0.558	C
O64602	GO:0005634	0.589	C
O75071	GO:0005886	0.351	C
O75264	GO:0005886	0.636	C
O76269	GO:0000324	0.335	C
O76269	GO:0005886	0.595	C
O76343	GO:0000324	0.311	C
O76343	GO:0005886	0.605	C
O93917	GO:0005576	0.801	C
O93917	GO:0031160	0.305	C
O94203	GO:0005576	0.881	C
O94203	GO:0140593	0.536	C
O94217	GO:0005576	0.797	C
O94217	GO:0031160	0.792	C
O94217	GO:0140593	0.321	C
O95744	GO:0005739	0.301	C
O96002	GO:0005634	0.410	C
O96139	GO:0020011	0.902	C
O96637	GO:0005576	0.383	C
O96637	GO:0005886	0.325	C
O97297	GO:0020011	0.894	C
P0C2Y1	GO:0001669	0.358	C
P0C2Y1	GO:0005634	0.463	C
P0C2Y1	GO:0005654	0.302	C
P0C2Y1	GO:0005737	0.349	C
P0C672	GO:0005886	0.641	C
P0C6C1	GO:0005737	0.339	C
P0C6C1	GO:0005829	0.446	C
P0C7L1	GO:0005576	0.546	C
P0C7L1	GO:0005615	0.691	C
P0C7T8	GO:0005765	0.320	C
P0C7T8	GO:0005886	0.722	C
P0C7U1	GO:0005576	0.538	C
P0C7U9	GO:0005634	0.400	C
P0C7U9	GO:0005829	0.328	C
P0C7V9	GO:0005739	0.953	C
P0C7V9	GO:0005759	0.626	C
P0C854	GO:0005634	0.403	C
P0C854	GO:0005739	0.368	C
P0C874	GO:0001669	0.610	C
P0C874	GO:0036126	0.401	C
P0CG23	GO:0005634	0.793	C
P0CG23	GO:0005654	0.603	C
P0CL83	GO:0005634	0.301	C
P0CL84	GO:0005634	0.362	C
P0CL85	GO:0005634	0.317	C
P0DJR0	GO:0005737	0.330	C
P0DKX4	GO:0005886	0.359	C
P0DMB2	GO:0000932	0.602	C
P0DMB2	GO:0005634	0.647	C
P0DMB2	GO:0005737	0.530	C
P0DMB2	GO:0005829	0.344	C
P0DMB2	GO:0098745	0.345	C
P0DP72	GO:0005886	0.611	C
